#x_pos #P_tot_x #P_tot_y #P_tot_z #P_v2_x #P_v2_y #P_v2_z #P_obs_par_x #P_obs_par_y #P_obs_par_z #P_par_par_x #P_par_par_y #P_par_par_z #P_par_v2_x #P_par_v2_y #P_par_v2_z 
-4.750000000000000000e+01 1.545977833482973729e+01 1.043934146196790991e+01 9.821855770773280980e+00 1.622917412273962912e+00 1.589902578203240990e+00 1.594119163952504525e+00 -1.727748233477322402e-05 -4.011772827159511624e-06 1.107073865154268243e-04 1.757969736933467919e-02 1.193225225628680858e-02 7.511116632029952653e-03 1.640497109643297424e+00 1.601834830459528014e+00 1.601630280584535049e+00
-4.500000000000000000e+01 1.561071013396660234e+01 1.053052514106722981e+01 1.026374085295893046e+01 1.643914263305592094e+00 1.603959999727179619e+00 1.604095106058962550e+00 -3.060666829072866213e-04 -1.063271125024628716e-04 -1.883108164684038632e-04 1.689978037514698953e-02 1.105640528495110790e-02 1.131901857598436971e-02 1.660814043680738816e+00 1.615016405012130951e+00 1.615414124634946713e+00
-4.250000000000000000e+01 1.579075518271719680e+01 1.020274225997141393e+01 1.015784436309964356e+01 1.716401937407587841e+00 1.657952885597553383e+00 1.654930505382773420e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.835293992811017585e-03 6.109549654430319540e-03 4.588886876431773863e-03 1.726237231400398864e+00 1.664062435251983718e+00 1.659519392259204862e+00
-4.000000000000000000e+01 1.592659079826055013e+01 5.819062865297969012e+00 5.783554296946195272e+00 1.166116893233790419e+00 1.065727519539244161e+00 1.064989813259191509e+00 1.475959981534090915e+01 4.751928239007464860e+00 4.715868044815932691e+00 8.740896858442733950e-04 1.407106751259266150e-03 2.696438871071650360e-03 1.166990982919634101e+00 1.067134626290503485e+00 1.067686252130262581e+00
-3.750000000000000000e+01 1.307163658733626832e+01 8.143456257040650570e+00 8.068852107114006245e+00 2.533893145568546945e+00 1.979566914679004919e+00 1.967161320178200556e+00 1.049313595835209156e+01 6.147683720249943029e+00 6.061195226513955703e+00 4.460748341563178926e-02 1.620562211169795583e-02 4.049556042184712656e-02 2.578500628984178977e+00 1.995772536790702434e+00 2.007656880600046989e+00
-3.500000000000000000e+01 1.267620549385896744e+01 7.996344394200535888e+00 8.035451515777712217e+00 2.594198350141944776e+00 2.050592273497496620e+00 2.029747074241761595e+00 1.001195952161921099e+01 5.924303423470274943e+00 5.959797145889666581e+00 7.004762209780890370e-02 2.144869723276278048e-02 4.590729564628470011e-02 2.664245972239753346e+00 2.072040970730259613e+00 2.075654369888046080e+00
-3.250000000000000000e+01 1.150982404865509956e+01 7.307610280590864704e+00 7.353946379425397417e+00 2.652237628060222452e+00 2.112189412654110754e+00 2.080405825551332466e+00 8.814016532730606812e+00 5.168175878382190724e+00 5.236098653035082151e+00 4.356988786427318933e-02 2.724498955456271937e-02 3.744190083897961513e-02 2.695807515924496300e+00 2.139434402208673980e+00 2.117847726390312602e+00
-3.000000000000000000e+01 1.104575108262804584e+01 7.073269617576001700e+00 7.304787232079006820e+00 2.703056721884315117e+00 2.147719573744050869e+00 2.141092271214572573e+00 8.234874237411327513e+00 4.863621459420682136e+00 5.117926721549377334e+00 1.078201233324058705e-01 6.192858441127016556e-02 4.576823931505493576e-02 2.810876845216721431e+00 2.209648158155321340e+00 2.186860510529627266e+00
-2.750000000000000000e+01 1.084042837039040208e+01 7.206586729517725942e+00 6.839009533862135726e+00 2.770616587317462187e+00 2.199688635725104646e+00 2.199561542375463308e+00 8.043810411463569565e+00 4.990582242724334705e+00 4.622592409797925406e+00 2.600137160937109060e-02 1.631585106828459600e-02 1.685558168874942350e-02 2.796617958926832070e+00 2.216004486793389461e+00 2.216417124064212540e+00
-2.500000000000000000e+01 9.899903776686665324e+00 6.268011223956534650e+00 6.379132269082609774e+00 2.811156641047700688e+00 2.220979173094365322e+00 2.194875547688035500e+00 7.041140932407373931e+00 4.008096330589285827e+00 4.157161500315925018e+00 4.760620323158770012e-02 3.893572027288509652e-02 2.709522107864773682e-02 2.858762844279288728e+00 2.259914893367250599e+00 2.221970768766684312e+00
