-7.104965209960937500e+00,-6.604965209960937500e+00,-6.104965209960937500e+00,-5.604965209960937500e+00,-5.104965209960937500e+00,-4.604965209960937500e+00,-4.104965209960937500e+00,-3.604965209960937500e+00,-3.104965209960937500e+00,-2.604965209960937500e+00,-2.104965209960937500e+00,-1.604965209960937500e+00,-1.104965209960937500e+00,-6.049652099609375000e-01,-1.049652099609375000e-01,3.950347900390625000e-01,8.950347900390625000e-01,1.395034790039062500e+00,1.895034790039062500e+00,2.395034790039062500e+00,2.895034790039062500e+00,3.395034790039062500e+00,3.895034790039062500e+00,4.395034790039062500e+00,4.895034790039062500e+00,5.395034790039062500e+00,5.895034790039062500e+00,6.395034790039062500e+00
3.085204362869262695e-01,5.415934324264526367e-01,6.587089300155639648e-01,7.456228733062744141e-01,8.059129118919372559e-01,8.785174489021301270e-01,9.377532601356506348e-01,1.000202417373657227e+00,1.039614677429199219e+00,1.082758784294128418e+00,1.117659211158752441e+00,1.145849585533142090e+00,1.162927865982055664e+00,1.167726278305053711e+00,1.172282934188842773e+00,1.174810767173767090e+00,1.139881014823913574e+00,1.139824151992797852e+00,1.105180025100708008e+00,1.065059661865234375e+00,1.021512627601623535e+00,9.671421647071838379e-01,9.097839593887329102e-01,8.438640832901000977e-01,7.696087360382080078e-01,6.910020112991333008e-01,5.798645019531250000e-01,4.071186780929565430e-01
