#x_pos #P_tot_x #P_tot_y #P_tot_z #P_v2_x #P_v2_y #P_v2_z #P_obs_par_x #P_obs_par_y #P_obs_par_z #P_par_par_x #P_par_par_y #P_par_par_z #P_par_v2_x #P_par_v2_y #P_par_v2_z 
-4.750000000000000000e+01 6.270147885853774028e-01 4.992877635045701035e-01 5.088633016124023412e-01 3.293705325369592485e-01 3.137015380309344237e-01 3.157985666800837143e-01 1.345139652306223221e-04 1.268670582850279713e-04 1.218941523826160423e-04 1.537354001476050076e-03 1.521839605918783121e-03 1.704762716401852412e-03 3.309078865384354473e-01 3.152233776368530416e-01 3.175033293964854564e-01
-4.500000000000000000e+01 6.640744695401673559e-01 5.315028178724249264e-01 5.345910433237758275e-01 3.344137062387070869e-01 3.172369975753927540e-01 3.185777223217241549e-01 2.623867541235970426e-04 -4.448307237653251432e-06 5.825175600088961956e-04 8.807786280189290997e-04 7.606262609803268997e-04 5.984619214420713006e-04 3.352944848667260835e-01 3.179976238363733110e-01 3.191761842431662943e-01
-4.250000000000000000e+01 6.644810399674907497e-01 5.398644751748338244e-01 5.389845874813886661e-01 3.417908115557618531e-01 3.217950486916978936e-01 3.217728443074509559e-01 -1.821468862051563986e-05 1.221876364856921553e-05 7.859819402382147281e-05 1.906433174126402228e-03 1.005863295293318296e-03 1.721991665264258802e-03 3.436972447298883848e-01 3.228009119869911792e-01 3.234948359727152223e-01
-4.000000000000000000e+01 5.918932581158157236e-01 4.681590784765594093e-01 4.729153146418040854e-01 3.505673745360983196e-01 3.211304543496076858e-01 3.213398962308021689e-01 1.686837294963073330e-01 9.965613994311932344e-02 9.927902921157094607e-02 1.999860654536010033e-03 1.140872672147404381e-03 1.039404625931747254e-03 3.525672351906342650e-01 3.222713270217548720e-01 3.223793008567338303e-01
-3.950000000000000000e+01 7.129708246465221722e-01 5.647018242232367813e-01 5.712184110047959784e-01 4.124025690042074643e-01 3.753663572785283509e-01 3.756733570210089579e-01 2.398058011197435335e-01 1.546292988601646323e-01 1.555978945106884503e-01 3.368356582931792114e-03 1.846862467957709371e-03 2.223808618408978401e-03 4.157709255871394616e-01 3.772132197464861947e-01 3.778971656394179424e-01
-3.900000000000000000e+01 7.240007955463052536e-01 5.554016504407512933e-01 5.581963910906150295e-01 3.978847149059017707e-01 3.590494528079190006e-01 3.603500165327491178e-01 2.697912969716501075e-01 1.625399370234483498e-01 1.605655048322379985e-01 1.714148079775225895e-03 1.132784583860827268e-03 4.970059251309662078e-04 3.995988629856770946e-01 3.601822373917797915e-01 3.608470224578802510e-01
-3.850000000000000000e+01 7.111511807552696185e-01 5.292747342131139954e-01 5.330699756759517127e-01 3.844114445473570396e-01 3.450199524186941535e-01 3.459315997448083602e-01 2.871592241051658667e-01 1.609877495213812015e-01 1.650936578925832621e-01 1.093356304102552790e-03 9.407460013684438866e-04 4.807680534260135746e-04 3.855048008514597724e-01 3.459606984200626068e-01 3.464123677982344218e-01
-3.800000000000000000e+01 7.015709756356215410e-01 5.172706622515029773e-01 5.205426280032300346e-01 3.607745563572748448e-01 3.210544299238726196e-01 3.217809924863683224e-01 3.377110261751918308e-01 1.944874422546774839e-01 1.965426761261036270e-01 2.014750618866764740e-03 6.557389277168482232e-04 1.260015719856151647e-03 3.627893069761414235e-01 3.217101688515894287e-01 3.230410082062247779e-01
-3.750000000000000000e+01 6.930013747315809658e-01 5.225506712000502763e-01 5.111939855043089453e-01 3.570670795374971118e-01 3.182718748880411508e-01 3.185056325126389698e-01 3.352871466217366425e-01 2.043876589932155374e-01 1.924296616769327617e-01 7.682509261052252207e-04 -1.209085905038710596e-05 3.441253922174013278e-04 3.578353304636026633e-01 3.182597840289906888e-01 3.188497579048562014e-01
-3.700000000000000000e+01 7.048539925301097187e-01 5.171568312138856705e-01 5.174528775633390199e-01 3.567692109223065122e-01 3.180944107661275999e-01 3.182324652741492232e-01 3.458441901834248267e-01 1.974968188346060138e-01 1.978451548683495542e-01 2.358607623582305128e-03 1.595596897855241884e-03 1.441369127706727642e-03 3.591278185458888772e-01 3.196900076639830890e-01 3.196738344018559275e-01
-3.650000000000000000e+01 6.730116453921513031e-01 4.974825468312139565e-01 5.015331529755959750e-01 3.569144139644971347e-01 3.169668789900661476e-01 3.175065811286124084e-01 3.146154205049853658e-01 1.796059660147807102e-01 1.827349295292705067e-01 1.185457858008131344e-03 6.911896369152326167e-04 1.173881182846092100e-03 3.580998718225056887e-01 3.176580686269814269e-01 3.186804623114584678e-01
-3.600000000000000000e+01 6.597916775597832961e-01 5.050209701077177371e-01 4.965025910800752174e-01 3.567663935429102873e-01 3.175745719929784494e-01 3.172092098424650342e-01 3.011067030694332680e-01 1.867350291962472097e-01 1.779936911114322617e-01 1.908457437831310608e-03 7.257665208685120349e-04 1.322111801819108451e-03 3.586748509807415330e-01 3.183003385138472585e-01 3.185313216442842710e-01
-3.550000000000000000e+01 6.552582553341790295e-01 4.856182054194407849e-01 4.921486958219187247e-01 3.580282896663642411e-01 3.185527151110787991e-01 3.171090821086802736e-01 2.954239687201835607e-01 1.665295336682914018e-01 1.740671823842623311e-01 1.662822320851219940e-03 6.140001952387341049e-04 9.100253125450982706e-04 3.596911119872153728e-01 3.191667153063176277e-01 3.180191074212254665e-01
-3.500000000000000000e+01 6.508336625600980030e-01 4.873334346631902347e-01 4.976748248824394705e-01 3.577866040664786085e-01 3.194786761933627317e-01 3.165391492471077428e-01 2.912384918994503913e-01 1.663191378573033452e-01 1.800899813382846604e-01 1.683879165035865070e-03 1.544282713149440012e-03 7.416979597185555323e-04 3.594704832315147036e-01 3.210229589065121680e-01 3.172808472068263663e-01
-3.450000000000000000e+01 6.460737698908455284e-01 4.937269542591561922e-01 4.890463687426484518e-01 3.567734206577046763e-01 3.187105193429851102e-01 3.157487619630595654e-01 2.869719817356783387e-01 1.736912225305428381e-01 1.718114609697520001e-01 2.357700163505436954e-03 1.344814210403881983e-03 1.507109674509534781e-03 3.591311208212099593e-01 3.200553335533889987e-01 3.172558716375692422e-01
-3.400000000000000000e+01 6.403074414566813921e-01 4.837343286246943430e-01 4.889374210601132864e-01 3.576137133406756541e-01 3.189919236250091661e-01 3.163423412502687770e-01 2.793053550612529801e-01 1.631276639592561806e-01 1.700566833105237041e-01 3.390014108750203509e-03 1.615602418795170688e-03 2.538655294894722695e-03 3.610037274494255488e-01 3.206075260438043806e-01 3.188809965451634976e-01
-3.350000000000000000e+01 6.486127908869582237e-01 4.946500538778034195e-01 5.004385432188345195e-01 3.577625357333373834e-01 3.196766463727225838e-01 3.163749485820153140e-01 2.888858228034715814e-01 1.738128250843015421e-01 1.832012330952654533e-01 1.993630358083998359e-03 1.175574229448872205e-03 8.847069637079741766e-04 3.597561660914213588e-01 3.208522206021714451e-01 3.172596555457232737e-01
-3.300000000000000000e+01 6.453589638654331218e-01 4.847835375523592005e-01 4.951313229769834234e-01 3.586234642157414831e-01 3.194503950210207943e-01 3.166419717901631792e-01 2.833929068756205205e-01 1.625452543615493739e-01 1.757895228291997403e-01 3.342592774071332772e-03 2.787888169788847997e-03 2.699828357620237280e-03 3.619660569898128233e-01 3.222382831908097156e-01 3.193418001477834056e-01
-3.250000000000000000e+01 6.413391191338702058e-01 4.916767468906786953e-01 4.991970036541713007e-01 3.591727978724738590e-01 3.197568265514422747e-01 3.169091583584239813e-01 2.781735529043935506e-01 1.702852372819781135e-01 1.803205280843903358e-01 3.992768357003200277e-03 1.634683057258626065e-03 1.967317211356868750e-03 3.631655662294772102e-01 3.213915096087007206e-01 3.188764755697809372e-01
-3.200000000000000000e+01 6.279186068347746286e-01 4.813929758066722298e-01 4.687192309214013863e-01 3.608831254928783205e-01 3.208911056509956006e-01 3.189519344404560530e-01 2.650809104097280877e-01 1.600099938430227520e-01 1.489079782380879902e-01 1.954570932168210335e-03 4.918763126539706706e-04 8.593182428576576779e-04 3.628376964250464853e-01 3.213829819636493390e-01 3.198112526833135072e-01
-3.150000000000000000e+01 6.353818154126741335e-01 4.946292452163215114e-01 4.930381847208636370e-01 3.613063617136211825e-01 3.214396976171592923e-01 3.197046338314739056e-01 2.717671619341463507e-01 1.709341910656591579e-01 1.705583156719195637e-01 2.308291764906507566e-03 2.255356533502963622e-03 2.775235217470282262e-03 3.636146534785280049e-01 3.236950541506624091e-01 3.224798690489440456e-01
-3.100000000000000000e+01 6.412028367815574281e-01 4.864665929366654429e-01 4.819797835325180801e-01 3.618815661351565405e-01 3.215219621090036339e-01 3.214449842471872598e-01 2.778318730475198839e-01 1.636655905939321809e-01 1.604961695705647839e-01 1.489397598880854356e-03 1.279040233729499031e-03 3.862971476597633818e-05 3.633709637340373222e-01 3.228010023427333453e-01 3.214836139619531852e-01
-3.050000000000000000e+01 6.218928098479519218e-01 4.775407230216265897e-01 4.742747643835056870e-01 3.622249875377755446e-01 3.210317155829066071e-01 3.218285971753289121e-01 2.578762817605040891e-01 1.549284400766607617e-01 1.515037130145109046e-01 1.791540549672128229e-03 1.580567362059272273e-03 9.424541936656668497e-04 3.640165280874478326e-01 3.226122829449658003e-01 3.227710513689945881e-01
-3.000000000000000000e+01 6.278225632797624911e-01 4.761677185266244283e-01 4.877123040384393482e-01 3.623913211278600444e-01 3.203712425455121915e-01 3.228262828058500733e-01 2.625322201704829439e-01 1.531996322460070503e-01 1.629469031961445769e-01 2.899021981419402667e-03 2.596843735104728979e-03 1.939118036444891684e-03 3.652903431092794362e-01 3.229680862806171282e-01 3.247654008422947713e-01
-2.950000000000000000e+01 6.296749919100076420e-01 4.781982818341676267e-01 4.872818131000579145e-01 3.628843385276421252e-01 3.211065542731320610e-01 3.237558838271645811e-01 2.646251473031899226e-01 1.559699706662203700e-01 1.624841715359171546e-01 2.165506079175507931e-03 1.121756894815427062e-03 1.041757736976561301e-03 3.650498446068176639e-01 3.222283111679476453e-01 3.247976415641409265e-01
-2.900000000000000000e+01 6.281142053187804830e-01 4.779691051370262289e-01 4.921204915299446925e-01 3.624313845900952735e-01 3.213397232850170870e-01 3.248252721625354833e-01 2.611252805776176911e-01 1.549316197472269674e-01 1.645516348786671690e-01 4.557540151067285099e-03 1.697762104782332996e-03 2.743584488741845039e-03 3.669889247411628475e-01 3.230374853897991505e-01 3.275688566512774957e-01
-2.850000000000000000e+01 6.223924611960806041e-01 4.712977089238495343e-01 4.833923359231430683e-01 3.626837736672891555e-01 3.202611638657733573e-01 3.245399081771422334e-01 2.569471231872132444e-01 1.496386730687392363e-01 1.580332747014466521e-01 2.761564341578359987e-03 1.397871989336714731e-03 8.191530445541668698e-04 3.654453380088671932e-01 3.216590358551101314e-01 3.253590612216963329e-01
-2.800000000000000000e+01 6.351199766383439638e-01 4.785138169488580839e-01 4.869814426771071347e-01 3.620017963557959906e-01 3.218934050368327804e-01 3.254958956063017106e-01 2.717799712965047187e-01 1.563151706071627678e-01 1.608812130190898082e-01 1.338208986043100054e-03 3.052413048623353956e-04 6.043340517157633901e-04 3.633400053418391895e-01 3.221986463416953161e-01 3.261002296580176041e-01
-2.750000000000000000e+01 6.564724665674986914e-01 4.869974043719176859e-01 4.909748722386832465e-01 3.623172381719578228e-01 3.213767042779461791e-01 3.246825897844725084e-01 2.930591933615276368e-01 1.648405597135113865e-01 1.656644305833596398e-01 1.096780073683289829e-03 7.802763313935818417e-04 6.281745464090607994e-04 3.634140182456413459e-01 3.221569806093394495e-01 3.253107643308816299e-01
-2.700000000000000000e+01 6.335089950210864851e-01 4.872847699882154604e-01 4.931551994797360172e-01 3.612644479674228526e-01 3.209239522036345105e-01 3.234342525537741708e-01 2.718772854033069120e-01 1.650811471398215546e-01 1.689220477351454086e-01 3.672616503567849929e-04 1.279670644759469452e-03 7.988991908167205475e-04 3.616317096177798507e-01 3.222036228483936560e-01 3.242331517445909417e-01
-2.650000000000000000e+01 6.081041574668284433e-01 4.654483454429385603e-01 4.720021173589611929e-01 3.625232751421816335e-01 3.222164442594064315e-01 3.240930187686150710e-01 2.452854714002071779e-01 1.427927092340512127e-01 1.485994881954650904e-01 2.954109244399756519e-04 4.391919494806476596e-04 -6.903896051191180279e-04 3.628186860666214875e-01 3.226556362088872643e-01 3.234026291634959360e-01
-2.600000000000000000e+01 6.135524400618254104e-01 4.700784369403103180e-01 4.702165072300205084e-01 3.625045509160191859e-01 3.231161687450370690e-01 3.230200859276361469e-01 2.474591657628843755e-01 1.447326145137275144e-01 1.454264533066395859e-01 3.588723382922055435e-03 2.229653681545498266e-03 1.769967995744885312e-03 3.660932742989412847e-01 3.253458224265827758e-01 3.247900539233808948e-01
-2.550000000000000000e+01 6.293951159721669075e-01 4.784954035859895205e-01 4.819357092396517328e-01 3.623627585229542425e-01 3.231990894800823022e-01 3.231239076482957939e-01 2.632261886266834550e-01 1.532547211038172430e-01 1.562906548113056626e-01 3.806168822529318492e-03 2.041593002089451409e-03 2.521146780050277994e-03 3.661689273454837301e-01 3.252406824821719167e-01 3.256450544283460147e-01
-2.500000000000000000e+01 6.382792468910118977e-01 4.882187758443715664e-01 4.794808084291724559e-01 3.630945809250301637e-01 3.243255829154384484e-01 3.232244741242721875e-01 2.725361753934578690e-01 1.634338279448465103e-01 1.556729921355394508e-01 2.650137417611282686e-03 4.595268647486226211e-04 5.841973788716227182e-04 3.657447183426415505e-01 3.247851097801868758e-01 3.238086715031436302e-01
-2.450000000000000000e+01 6.140087436522480013e-01 4.744056487691480917e-01 4.713452168038770873e-01 3.634168460970402803e-01 3.237876815811223108e-01 3.230466961143624860e-01 2.474638351872281983e-01 1.480267015009842368e-01 1.465492670970372224e-01 2.409963256066581343e-03 2.284426535708889566e-03 1.492416480946120484e-03 3.658268093531067966e-01 3.260721081168312385e-01 3.245391125953085987e-01
-2.400000000000000000e+01 6.358132376919652939e-01 4.732723285837805438e-01 4.759736694710520744e-01 3.646699778171300643e-01 3.245082498973741458e-01 3.227433235099189113e-01 2.692790696775377302e-01 1.476007491382980152e-01 1.524925817893064695e-01 1.864190197297946588e-03 1.163329548108156574e-03 7.377641718269362710e-04 3.665341680144278413e-01 3.256715794454821400e-01 3.234810876817455494e-01
-2.350000000000000000e+01 6.261928740541804483e-01 4.771543913321403818e-01 4.831280074021934712e-01 3.647392466020197843e-01 3.255175988980645307e-01 3.234502090756493087e-01 2.590472009962208055e-01 1.506684387134080705e-01 1.587303816621758457e-01 2.406426455939956067e-03 9.683537206675886782e-04 9.474166643680991332e-04 3.671456730579596428e-01 3.264859526187322003e-01 3.243976257400176810e-01
-2.300000000000000000e+01 5.852989967031759777e-01 4.536457115421673736e-01 4.506791160439871380e-01 3.660614574023439149e-01 3.238183482671405100e-01 3.228891294465296991e-01 2.156482747255629717e-01 1.273940910384956382e-01 1.261600561180333813e-01 3.589264575268946624e-03 2.433272236531432240e-03 1.629930479423954233e-03 3.696507219776128395e-01 3.262516205036719019e-01 3.245190599259538677e-01
-2.250000000000000000e+01 6.057959179355349999e-01 4.700111472281261471e-01 4.699242313549629180e-01 3.663871628405555025e-01 3.236201056177184787e-01 3.229991191313832388e-01 2.373696901845182561e-01 1.456785663461276636e-01 1.457898833296705221e-01 2.039064910461490208e-03 7.124752642803806315e-04 1.135228893909345045e-03 3.684262277510169659e-01 3.243325808819987888e-01 3.241343480252922848e-01
-2.200000000000000000e+01 5.997357391684279282e-01 4.629123766298366416e-01 4.628156784211130415e-01 3.676475389288028639e-01 3.241519183400929371e-01 3.237830918430259497e-01 2.319139957638201299e-01 1.388746274035181638e-01 1.389762461706013363e-01 1.742044758052107840e-04 -1.141691137745033522e-04 5.634040748545947737e-05 3.678217434046079926e-01 3.240377492263183390e-01 3.238394322505118161e-01
-2.150000000000000000e+01 6.103142385235996725e-01 4.627128922334648453e-01 4.690646865582981384e-01 3.679728862382621313e-01 3.240347689242438767e-01 3.245255033983392434e-01 2.400431101001432033e-01 1.369895534641816792e-01 1.429620291690691103e-01 2.298242185194449873e-03 1.688569845039519486e-03 1.577153990890072660e-03 3.702711284234566080e-01 3.257233387692832771e-01 3.261026573892292224e-01
-2.100000000000000000e+01 6.071632921373231184e-01 4.627762195535720657e-01 4.606992492896670455e-01 3.693420283258971315e-01 3.240587457491463375e-01 3.257847008889551144e-01 2.359547176275179348e-01 1.370562531592066091e-01 1.337538172139408621e-01 1.866546183908156893e-03 1.661220645219115043e-03 1.160731186770855641e-03 3.712085745098054335e-01 3.257199663943653456e-01 3.269454320757260168e-01
-2.050000000000000000e+01 6.204789036125091251e-01 4.780450285078124417e-01 4.773243871656118742e-01 3.704506535977658555e-01 3.255283545970502068e-01 3.262005571303219775e-01 2.473845076734426107e-01 1.502698816345679478e-01 1.497987571334480628e-01 2.643742341300916922e-03 2.246792276194458423e-03 1.325072901841539436e-03 3.730943959390666254e-01 3.277751468732448270e-01 3.275256300321633951e-01
-2.000000000000000000e+01 6.171160293441467770e-01 4.617903011318338913e-01 4.619602019418453942e-01 3.698847077173298969e-01 3.249805659274749847e-01 3.259114258459543945e-01 2.453157201712594659e-01 1.360577300182332361e-01 1.349836953124864958e-01 1.915601455557472670e-03 7.520051861255792848e-04 1.065080783404691095e-03 3.718003091728874221e-01 3.257325711136003776e-01 3.269765066293590650e-01
-1.950000000000000000e+01 6.095130209310773983e-01 4.769425781187003888e-01 4.730061635472782022e-01 3.716083699095760751e-01 3.257535386080917528e-01 3.262854845753184740e-01 2.365295888996645501e-01 1.497921654695821558e-01 1.464302237677227170e-01 1.375062121836769869e-03 1.396874041026391691e-03 2.904552042370537115e-04 3.729834320314128759e-01 3.271504126491179831e-01 3.265759397795553465e-01
-1.900000000000000000e+01 6.098438838865694045e-01 4.668797460532431165e-01 4.656502903859631726e-01 3.720062759803126062e-01 3.255569036071687683e-01 3.268257994128002109e-01 2.352818341284502457e-01 1.402435953141253078e-01 1.383954027257498776e-01 2.555773777805832227e-03 1.079247131949155137e-03 4.290882474128607563e-04 3.745620497581185204e-01 3.266361507391177255e-01 3.272548876602131007e-01
-1.850000000000000000e+01 6.085556986877704855e-01 4.572769341292520218e-01 4.601807841333160343e-01 3.720025581632998013e-01 3.250737630131666500e-01 3.264146275322691859e-01 2.343733108431608758e-01 1.315283761661196205e-01 1.324309647497036169e-01 2.179829681309433231e-03 6.747949499656981636e-04 1.335191851343257722e-03 3.741823878446089435e-01 3.257485579631324013e-01 3.277498193836124729e-01
-1.800000000000000000e+01 6.088808299842409788e-01 4.722389139721848705e-01 4.709262492384157506e-01 3.720068809001924048e-01 3.260836720577681147e-01 3.263625468745283142e-01 2.349800924255451284e-01 1.442602790614586628e-01 1.435109344955317612e-01 1.893856658503156919e-03 1.894962852957723150e-03 1.052767868355676453e-03 3.739007375586955173e-01 3.279786349107259302e-01 3.274153147428839339e-01
-1.750000000000000000e+01 5.889463665819524296e-01 4.698290388758228353e-01 4.661621090540742363e-01 3.717813875618017350e-01 3.263100125497641613e-01 3.263427400284723001e-01 2.160024155789968536e-01 1.431846361982556937e-01 1.395287349931204623e-01 1.162563441153655844e-03 3.343901278031446425e-04 2.906340324815467587e-04 3.729439510029556315e-01 3.266444026775672249e-01 3.266333740609538849e-01
-1.700000000000000000e+01 5.812283185193399815e-01 4.584497248139228764e-01 4.596878626487234110e-01 3.717046399009936719e-01 3.267271527010848220e-01 3.261176524533572763e-01 2.087324028114346253e-01 1.312222336244415200e-01 1.329291035389165154e-01 7.912758069117796110e-04 5.003384883966625419e-04 6.411066564496892143e-04 3.724959157079054672e-01 3.272274911894813565e-01 3.267587591098070621e-01
