#x_pos #P_tot_x #P_tot_y #P_tot_z #P_v2_x #P_v2_y #P_v2_z #P_obs_par_x #P_obs_par_y #P_obs_par_z #P_par_par_x #P_par_par_y #P_par_par_z #P_par_v2_x #P_par_v2_y #P_par_v2_z 
-5.000000000000000000e+01 5.626504350496966955e-01 4.387062392813625422e-01 4.364225699818298776e-01 2.506747660492249508e-01 2.440253434778811570e-01 2.447336758977280702e-01 3.352978270724631680e-04 2.921050018547078709e-04 3.475813656726695175e-04 2.353443046245732760e-04 5.685922064983402711e-04 5.428362917930360139e-04 2.509101103538496358e-01 2.445939356843795376e-01 2.452765121895209843e-01
-4.750000000000000000e+01 5.838284814687693114e-01 4.399092424662117140e-01 4.539059765123862333e-01 2.589420908162399226e-01 2.494146801332043084e-01 2.508984221765129252e-01 9.167831500332183328e-05 5.397393037421150953e-05 2.170176400657236683e-05 4.081230590316118831e-03 2.473757999901778169e-03 1.443924435685981292e-03 2.630233214065560987e-01 2.518884381331060185e-01 2.523423466121988978e-01
-4.500000000000000000e+01 5.760285674111147447e-01 4.591649568914729640e-01 4.522503231304252358e-01 2.667519985033195429e-01 2.554215032413550968e-01 2.561744474298301988e-01 -6.152600191537769408e-05 -1.985666135729382756e-05 -5.534544596247916403e-05 2.151186312853195851e-03 4.461887484961830344e-04 1.105552044397523732e-03 2.689031848161725913e-01 2.558676919898513202e-01 2.572799994742277496e-01
-4.250000000000000000e+01 5.675941329963144488e-01 4.515885690024014631e-01 4.454267923629451897e-01 2.681835686763714421e-01 2.477403863769110370e-01 2.507708376433692710e-01 1.848704488787389041e-04 1.224543076090637943e-04 2.416529973042498677e-04 9.596643120200841872e-04 1.361951928077820241e-03 6.618502950800992041e-04 2.691432329883916008e-01 2.491023383049887074e-01 2.514326879384494173e-01
-4.000000000000000000e+01 8.260320535748095772e-01 4.364310169812392615e-01 4.302080513457554045e-01 2.857927132698583339e-01 2.392106498744314136e-01 2.420273662882749810e-01 5.399521584133283314e-01 1.971924114262222361e-01 1.881633657097281642e-01 2.871818916232223712e-04 2.795568058544940608e-05 1.731934775257589932e-05 2.860798951614816343e-01 2.392386055550168589e-01 2.420446856360276289e-01
-3.950000000000000000e+01 7.957659154391226730e-01 6.202990146639938418e-01 6.211721940598171621e-01 6.350048691083345354e-01 5.123749713855851873e-01 5.130016081354553670e-01 1.619321181077690575e-01 1.086837039108190933e-01 1.086877819728800654e-01 -1.171071776981248095e-03 -7.596606324104481205e-04 -5.171960485184257540e-04 6.338337973313534768e-01 5.116153107531750122e-01 5.124844120869367359e-01
-3.900000000000000000e+01 7.336870511699535857e-01 5.663467494361857923e-01 5.528811152918132743e-01 5.586249735532835548e-01 4.310176596967847384e-01 4.293401319695549501e-01 1.738003064973263900e-01 1.323730385802820431e-01 1.219340714974591761e-01 1.261771119343475713e-03 2.956051159119395515e-03 1.606911824798903585e-03 5.598867446726271124e-01 4.339737108559044154e-01 4.309470437943538901e-01
-3.850000000000000000e+01 6.987741761087655767e-01 4.876378534426008549e-01 4.757986320398320812e-01 4.950289201537490524e-01 3.657125756633866631e-01 3.621915722184143038e-01 1.987762966586930358e-01 1.198447026321129150e-01 1.084648399927906348e-01 4.968959296323362772e-03 2.080575147101338795e-03 5.142219828626996836e-03 4.999978794500720691e-01 3.677931508104880787e-01 3.673337920470415852e-01
-3.800000000000000000e+01 5.467064367522224133e-01 3.556423927722503486e-01 3.589284320291482033e-01 3.757782813867510674e-01 2.515196409889595142e-01 2.474463435641813258e-01 1.632945772749009039e-01 9.869991762981213113e-02 1.045791625229869903e-01 7.633578090570643238e-03 5.422834153478599262e-03 6.902925941979707637e-03 3.834118594773218702e-01 2.569424751424380649e-01 2.543492695061610465e-01
-3.750000000000000000e+01 5.593919354552638890e-01 3.914272475909071347e-01 3.729808596247530250e-01 3.641334323393170536e-01 2.408580903164193876e-01 2.329978237493578463e-01 1.921312648976429283e-01 1.473905263098065632e-01 1.388666643402222678e-01 3.127238218303651698e-03 3.178630964681080241e-03 1.116371535172924322e-03 3.672606705576207942e-01 2.440367212811005715e-01 2.341141952845307850e-01
-3.700000000000000000e+01 5.415653784980488661e-01 3.620617020321387214e-01 3.492115289406193535e-01 3.673080121165650525e-01 2.410509030727981394e-01 2.333358166938815370e-01 1.688234470516916386e-01 1.172650622138539239e-01 1.128459275956887747e-01 5.433919329792190681e-03 3.745736745486828029e-03 3.029784651048983597e-03 3.727419314463573108e-01 2.447966398182849501e-01 2.363656013449305648e-01
-3.650000000000000000e+01 5.365039374443537623e-01 3.318583876770984653e-01 3.508397785755173470e-01 3.698433193119690099e-01 2.432264755394589750e-01 2.342302366190401053e-01 1.620962764541662160e-01 8.649489545349878239e-02 1.156286642093117545e-01 4.564341678218593670e-03 2.137016684140598602e-03 9.808777471654415037e-04 3.744076609901876851e-01 2.453634922235996274e-01 2.352111143662056758e-01
-3.600000000000000000e+01 5.811009083981397705e-01 3.780475218925228864e-01 3.535538175282960660e-01 3.741980053652852467e-01 2.466340264628434920e-01 2.364806426074092249e-01 2.030973530837355823e-01 1.288199469356885174e-01 1.162004283693316847e-01 3.805549949118738548e-03 2.593548493990880961e-03 8.727465515550995347e-04 3.780035553144039384e-01 2.492275749568343413e-01 2.373533891589643952e-01
-3.550000000000000000e+01 5.509195986575313730e-01 3.586355368099689578e-01 3.419959667823918026e-01 3.747200826872398305e-01 2.469878242610137054e-01 2.374286939314355638e-01 1.638355388086719377e-01 1.046819572224735456e-01 9.660310458595910976e-02 1.236397716161981644e-02 6.965755326481848191e-03 7.964168264997016286e-03 3.870840598488595186e-01 2.539535795874955926e-01 2.453928621964326651e-01
-3.500000000000000000e+01 5.644572842601238705e-01 3.580963316975937505e-01 3.623057105020673352e-01 3.741404352655258170e-01 2.468288962978675283e-01 2.381368260336819975e-01 1.860744520643111133e-01 1.095157120667624717e-01 1.202499472159092725e-01 4.242396930286806631e-03 1.751723332963505894e-03 3.918937252475922922e-03 3.783828321958128682e-01 2.485806196308311955e-01 2.420557632861579933e-01
-3.450000000000000000e+01 5.370200684083863418e-01 3.588358493425921614e-01 3.513362861466515774e-01 3.744224970142921438e-01 2.479169107876733336e-01 2.400637347005682987e-01 1.581980406081703039e-01 1.080743910524124690e-01 1.070733054103412962e-01 4.399530785923908872e-03 2.844547502506519689e-03 4.199246035741956498e-03 3.788220278002160657e-01 2.507614582901798728e-01 2.442629807363101702e-01
-3.400000000000000000e+01 5.242703982183829492e-01 3.461012634143220135e-01 3.416718750485246425e-01 3.743182327747283655e-01 2.476037416068256891e-01 2.389995332895850089e-01 1.476983411289505832e-01 9.824721520820273168e-02 9.949568972709448011e-02 2.253824314704201692e-03 2.503065992937251040e-04 3.176652031845094131e-03 3.765720570894323660e-01 2.478540482061195038e-01 2.421761853214301485e-01
-3.350000000000000000e+01 5.516968453457832267e-01 3.542493455049651185e-01 3.826623733722937515e-01 3.760771373557358910e-01 2.462959693417405560e-01 2.406377429959346559e-01 1.646633273340296078e-01 9.948268602833368335e-02 1.371677993416013930e-01 1.095638065601732894e-02 8.470690134890797654e-03 4.856831034757951547e-03 3.870335180117532858e-01 2.547666594766314629e-01 2.454945740306924695e-01
-3.300000000000000000e+01 5.594444694969257226e-01 3.673883134420324326e-01 3.732680639778337417e-01 3.839444256262680155e-01 2.488176969103101654e-01 2.431837668057652835e-01 1.663836836388574159e-01 1.125814664888422773e-01 1.277876256048513515e-01 9.116360231800397021e-03 5.989150042879962978e-03 2.296671567216794930e-03 3.930607858580685843e-01 2.548068469531902247e-01 2.454804383729821682e-01
-3.250000000000000000e+01 5.155690783304376357e-01 3.394680148782696638e-01 3.329203553586110864e-01 3.866120619147181414e-01 2.461586719777783816e-01 2.433071995700216705e-01 1.267183043225858785e-01 9.364495590057385355e-02 8.799183212506289653e-02 2.238712093133617478e-03 -3.356130000825208095e-04 1.621323663526604572e-03 3.888507740078517849e-01 2.458230589776960739e-01 2.449285232335482176e-01
-3.200000000000000000e+01 5.569888653543384471e-01 3.601887698309061414e-01 3.546560688249308924e-01 3.848606257981657675e-01 2.474822744604819325e-01 2.429182556887421740e-01 1.635126016897121837e-01 1.086608166385056445e-01 1.050058484843924278e-01 8.615637866460411007e-03 4.045678731918400488e-03 6.731964651796476171e-03 3.934762636646261247e-01 2.515279531924004552e-01 2.496502203405385201e-01
-3.150000000000000000e+01 5.775378261351549192e-01 3.537955298957041195e-01 3.610347796425879552e-01 3.861488965376221327e-01 2.489247114016187312e-01 2.456372772903767376e-01 1.788593897150242695e-01 9.439249047719167063e-02 1.047779067195631630e-01 1.252953988250841803e-02 1.047832801689357191e-02 1.061959563264800940e-02 3.986784364201307329e-01 2.594030394185125044e-01 2.562568729230246811e-01
-3.100000000000000000e+01 5.580827612715222319e-01 3.518301030628986359e-01 3.759882747527480973e-01 3.833495292486276962e-01 2.475915537316095427e-01 2.456008098712434695e-01 1.735555147009764099e-01 1.029769726569846749e-01 1.306924824370998273e-01 1.177717321917727718e-03 1.261576674304424510e-03 -3.050175555953455386e-04 3.845272465705454334e-01 2.488531304059139748e-01 2.452957923156481590e-01
