#x_pos #P_tot_x #P_tot_y #P_tot_z #P_v2_x #P_v2_y #P_v2_z #P_obs_par_x #P_obs_par_y #P_obs_par_z #P_par_par_x #P_par_par_y #P_par_par_z #P_par_v2_x #P_par_v2_y #P_par_v2_z 
-3.900000000000000000e+01 4.957218175711979313e-01 6.230273693159970039e-01 5.863932746113271754e-01 8.125255966460774859e-01 7.712837961445743185e-01 7.735899938985717483e-01 -3.231510190923585490e-01 -1.507099095438162173e-01 -1.925393115548063305e-01 6.347240017478876506e-03 2.453482715238938707e-03 5.342592267561805351e-03 8.188728366635564804e-01 7.737372788598131379e-01 7.789325861661334782e-01
-3.850000000000000000e+01 4.061009012007754659e-01 5.298040087357469563e-01 5.054948370993420648e-01 7.757711655164690745e-01 7.378745189192811305e-01 7.318492653575764395e-01 -3.719456461220140286e-01 -2.086170933161105856e-01 -2.274061334054479078e-01 2.275381806320453480e-03 5.465831325763337084e-04 1.051705147213419624e-03 7.780465473227895501e-01 7.384211020518575141e-01 7.329009705047898615e-01
-3.800000000000000000e+01 4.673212881434554156e-01 4.675630841222582212e-01 4.671113309207193809e-01 7.311500240771451331e-01 6.916714957033281985e-01 6.751891207388007743e-01 -2.636409198551206146e-01 -2.240127725683467297e-01 -2.079765513467248805e-01 -1.878160785690950697e-04 -9.563901272330078984e-05 -1.012384713565013923e-04 7.309622079985760301e-01 6.915758566906049509e-01 6.750878822674443169e-01
-3.750000000000000000e+01 4.915331022385235893e-01 5.125773897985718142e-01 4.696416625772534270e-01 7.201238254830822916e-01 6.779996356888936537e-01 6.590973158110596808e-01 -2.284312684322488407e-01 -1.650534725535791891e-01 -1.893398435307829253e-01 -1.594548123098548872e-04 -3.687733367426797759e-04 -1.158097030234035864e-04 7.199643706707724577e-01 6.776308623521510865e-01 6.589815061080362968e-01
-3.700000000000000000e+01 3.919504994526743502e-01 3.915298851829581150e-01 3.719495904452014834e-01 7.282744073389171291e-01 6.731215978179516668e-01 6.642257883439399713e-01 -3.361393538058132791e-01 -2.811908848046538179e-01 -2.921736706496845248e-01 -1.845540804294001956e-04 -4.008278303396228272e-04 -1.025272490539058380e-04 7.280898532584876293e-01 6.727207699876119884e-01 6.641232610948860637e-01
-3.650000000000000000e+01 3.634153814707204444e-01 3.368958503901899326e-01 4.256883099258020331e-01 7.233982763981873232e-01 6.682942184913273076e-01 6.608934900599229278e-01 -3.598613380404847573e-01 -3.313257170853825540e-01 -2.351441588544803951e-01 -1.215568869821129742e-04 -7.265101575482369432e-05 -6.102127964040447808e-05 7.232767195112052017e-01 6.682215674755723755e-01 6.608324687802824560e-01
-3.600000000000000000e+01 4.070395895150206722e-01 4.525642565207710355e-01 4.722786019869769092e-01 7.417724511998624592e-01 6.786132554382229287e-01 6.764505595116429015e-01 -3.342973159880937573e-01 -2.258374296752301280e-01 -2.040807266716857526e-01 -4.355456967481044343e-04 -2.115692422217072303e-04 -9.123085298038008677e-05 7.413369055031143739e-01 6.784016861960010525e-01 6.763593286586626618e-01
-3.550000000000000000e+01 4.430817293905549015e-01 4.096636969128067407e-01 4.292461409418169560e-01 7.357380809115382503e-01 6.611378983840652257e-01 6.725580953549513685e-01 -2.924309745165454277e-01 -2.514332717399372918e-01 -2.432309131586559425e-01 -2.253770044378817507e-04 -4.092973132117667251e-05 -8.104125447848716391e-05 7.355127039071004402e-01 6.610969686527440325e-01 6.724770541004728708e-01
-3.500000000000000000e+01 4.766980828970280304e-01 4.514620659141666548e-01 4.347438021856170898e-01 7.419918243766786548e-01 6.633418201390877122e-01 6.786872948724199661e-01 -2.650312875752098840e-01 -2.118426887633921563e-01 -2.438493224114895164e-01 -2.624539044406815308e-04 -3.706546152898444166e-05 -9.417027531338543979e-05 7.417293704722379699e-01 6.633047546775587833e-01 6.785931245971066339e-01
-3.450000000000000000e+01 4.424942947657086179e-01 3.980791841865243819e-01 4.261376637012141422e-01 7.548224410686136254e-01 6.596893419231758537e-01 6.758097456409265513e-01 -3.115710090274410038e-01 -2.610888597732377026e-01 -2.493962412778173710e-01 -7.571372754640986460e-04 -5.212979634137760495e-04 -2.758406618951674883e-04 7.540653037931495106e-01 6.591680439597621399e-01 6.755339049790314299e-01
-3.400000000000000000e+01 4.576958696899729451e-01 4.780026937902668860e-01 4.796097800489101393e-01 7.676137501731945534e-01 6.637303877269989938e-01 6.686434666918450453e-01 -3.086114915017529881e-01 -1.843695931793712939e-01 -1.887616593601753323e-01 -1.306388981468621993e-03 -1.358100757360783352e-03 -2.720272827595141430e-04 7.663073611917260441e-01 6.623722869696382354e-01 6.683714394090856104e-01
-3.350000000000000000e+01 5.032740030796287733e-01 4.715555376136679189e-01 5.292416121045572241e-01 7.800771051499552078e-01 6.690148484618712033e-01 6.774044058160361148e-01 -2.762990283348509268e-01 -1.966050720623346848e-01 -1.479460946076149863e-01 -5.040737354754400547e-04 -8.542387858684906193e-04 -2.166991038639147493e-04 7.795730314144796447e-01 6.681606096760025482e-01 6.771877067121722105e-01
-3.300000000000000000e+01 4.889643970901385583e-01 4.083118448808482626e-01 4.499649444745208449e-01 7.794671096543833722e-01 6.685653792182386645e-01 6.830927640620614305e-01 -2.945906244747495961e-01 -2.607123576912349083e-01 -2.365818931564825645e-01 4.087911910504762360e-03 4.588233538444894295e-04 3.454073568941989220e-03 7.835550215648882100e-01 6.690242025720830599e-01 6.865468376310035481e-01
-3.250000000000000000e+01 5.297114719498493551e-01 4.221719701653425250e-01 5.016863777884471576e-01 7.831487111209787244e-01 6.602477584724637527e-01 6.776891655046221041e-01 -2.535608521470993360e-01 -2.390968263190006160e-01 -1.762130950362258697e-01 1.236129759699867612e-04 1.021038011879416224e-03 2.103073200508924631e-04 7.832723240969486911e-01 6.612687964843431132e-01 6.778994728246731105e-01
-3.200000000000000000e+01 4.974651122943173909e-01 4.368951899333983202e-01 4.085152986720528290e-01 7.846419240467857881e-01 6.699138768412084000e-01 6.755671123183479843e-01 -2.870535047104441073e-01 -2.329645950523001330e-01 -2.669682399034811748e-01 -1.233070420242024132e-04 -5.409185550995479659e-05 -8.357374281393253684e-05 7.845186170047613317e-01 6.698597849856983144e-01 6.754835385755338928e-01
-3.150000000000000000e+01 4.641091063259797367e-01 4.427773670040930365e-01 4.540799835473762758e-01 7.828703582188643040e-01 6.753045542223817810e-01 6.750134703240976419e-01 -3.197584762743611031e-01 -2.359762712781089400e-01 -2.215288746848292079e-01 9.972243814765780878e-04 3.449084059820170783e-03 5.953879081078810578e-04 7.838675826003408398e-01 6.787536382822020320e-01 6.756088582322054004e-01
-3.100000000000000000e+01 4.979965440388610110e-01 4.461407610012813052e-01 5.050516237664313124e-01 7.710665306567813237e-01 6.765070129539454413e-01 6.739662843733521536e-01 -2.729192258203408383e-01 -2.303298000372260290e-01 -1.688793533836292216e-01 -1.507607975793581626e-04 -3.645191543821665940e-05 -3.530722329168852386e-05 7.709157698592017383e-01 6.764705610385073342e-01 6.739309771500604507e-01
-3.050000000000000000e+01 5.017553573880654261e-01 4.985637387147470179e-01 4.420315671811912428e-01 7.696204517362407183e-01 6.877538609793476532e-01 6.752018069506534603e-01 -2.676611920153149082e-01 -1.891390523653817546e-01 -2.331380991485594301e-01 -2.039023328604040351e-04 -5.106989921888563383e-05 -3.214062090282989072e-05 7.694165494033803343e-01 6.877027910801287724e-01 6.751696663297507284e-01
-3.000000000000000000e+01 5.137522843642541304e-01 5.116788386231081454e-01 4.383594205338605665e-01 7.722333318814106340e-01 6.914102228281956419e-01 6.715419109438465206e-01 -2.583442597709738053e-01 -1.796905927947107795e-01 -2.331529695056280271e-01 -1.367877461827698190e-04 -4.079141037670997285e-05 -2.952090435797799202e-05 7.720965441352278802e-01 6.913694314178188138e-01 6.715123900394885936e-01
-2.950000000000000000e+01 5.056234524368672378e-01 4.630515576812931910e-01 4.296499648961448758e-01 7.747513640544667624e-01 6.854691720115940745e-01 6.639683245937811895e-01 -2.688398031563700719e-01 -2.223404210848049789e-01 -2.342102879807032301e-01 -2.881084612294962464e-04 -7.719324549591038867e-05 -1.080717169330372451e-04 7.744632555932372542e-01 6.853919787660981422e-01 6.638602528768481337e-01
-2.900000000000000000e+01 4.555239262626654129e-01 4.524539074132141736e-01 4.414062071242426666e-01 7.706806289159843226e-01 6.852138988739037151e-01 6.677379611986831165e-01 -3.144457574880639150e-01 -2.326810310906864965e-01 -2.257133024398542409e-01 -7.109451652550280226e-04 -7.896037000301915241e-05 -6.184516345863125394e-04 7.699696837507293834e-01 6.851349385039008366e-01 6.671195095640968242e-01
-2.850000000000000000e+01 4.941276939795228862e-01 4.902885091339494461e-01 4.831111021018585361e-01 7.663358889146917319e-01 6.850693758048856941e-01 6.648766978368638725e-01 -2.714972497699139065e-01 -1.947019063009332307e-01 -1.811471441004190164e-01 -7.109451652550280226e-04 -7.896037000301915241e-05 -6.184516345863125394e-04 7.656249437494366816e-01 6.849904154348828156e-01 6.642582462022775802e-01
-2.800000000000000000e+01 5.252440594294676135e-01 4.962728227197948372e-01 4.618915628024450881e-01 7.701460349358552060e-01 6.801502815883998521e-01 6.568730072049538959e-01 -2.445459314346996038e-01 -1.838250691932014902e-01 -1.946932954933909554e-01 -3.560440716880002303e-04 -5.238967540346692846e-05 -2.881489091177733648e-04 7.697899908641671063e-01 6.800978919129964106e-01 6.565848582958361268e-01
-2.750000000000000000e+01 5.255737581803222591e-01 4.531873661299043454e-01 5.081883746085571474e-01 7.738819853560121587e-01 6.884456790320111486e-01 6.649950862301546861e-01 -2.481246231406737390e-01 -2.351071371831361390e-01 -1.566580977723866508e-01 -1.836040350160825891e-04 -1.511757189706542000e-04 -1.486138492107500549e-04 7.736983813209959981e-01 6.882945033130405399e-01 6.648464723809438537e-01
-2.700000000000000000e+01 4.657627081989961226e-01 4.278193102624982536e-01 4.453754586517370551e-01 7.637941220002170128e-01 6.825017176826286835e-01 6.605225504657811220e-01 -2.977238075707550613e-01 -2.545134744214375133e-01 -2.149307117746695195e-01 -3.076062304659078414e-04 -1.689329986928007682e-04 -2.163800393744652346e-04 7.634865157697511284e-01 6.823327846839357669e-01 6.603061704264064913e-01
-2.650000000000000000e+01 4.569219627070242873e-01 4.859011862805235893e-01 4.217783155531816264e-01 7.627289644891751541e-01 6.807322172157239670e-01 6.655334263552067364e-01 -3.055732919802899294e-01 -1.946945558149923983e-01 -2.435658743068754573e-01 -2.337098018608793398e-04 -1.364751202079645916e-04 -1.892364951496324930e-04 7.624952546873142722e-01 6.805957420955159876e-01 6.653441898600570559e-01
-2.600000000000000000e+01 4.995405951457302929e-01 4.879281639606471432e-01 5.157654443526934473e-01 7.659503609665730961e-01 6.751583682751741700e-01 6.647411209523635955e-01 -2.667405832147444755e-01 -1.878695896455409298e-01 -1.508134381527287404e-01 3.308173939016662360e-04 6.393853310138706289e-04 1.837761553058575104e-03 7.662811783604746019e-01 6.757977536061879897e-01 6.665788825054222988e-01
-2.550000000000000000e+01 4.960875649786742336e-01 4.439922520162694064e-01 4.514036128461696440e-01 7.718093955783930094e-01 6.705862475798500810e-01 6.684501032124253728e-01 -2.742000214799896196e-01 -2.259443271053670765e-01 -2.162963918019513709e-01 -1.521809119729102553e-03 -6.496684582134657068e-04 -7.500985643042974499e-04 7.702875864586640198e-01 6.699365791216366217e-01 6.677000046481209594e-01
-2.500000000000000000e+01 5.964063230655924919e-01 5.290356218739585836e-01 4.898482182429411691e-01 7.731739444750264090e-01 6.684270186106661127e-01 6.635450452289721746e-01 -1.761317899249907060e-01 -1.393331434269921565e-01 -1.732740830708200674e-01 -6.358314844429859480e-04 -5.825330971528556941e-05 -4.227439152108938337e-04 7.725381129905831701e-01 6.683687653009506846e-01 6.631223013137612643e-01
-2.450000000000000000e+01 4.839363793618303156e-01 4.459470766151640286e-01 4.296234886607382397e-01 7.670984579677302406e-01 6.700262727646563166e-01 6.715983703550557626e-01 -2.830443207959204011e-01 -2.240598147418337849e-01 -2.419409827575863259e-01 -1.177578099794417718e-04 -1.938140765854047911e-05 -3.389893673123490375e-05 7.669807001577507721e-01 6.700068913569978690e-01 6.715644714183245378e-01
